# z (A),  sld (10^-6 A^-2)
8.2015e+02 9.7992e-06
8.2170e+02 9.7992e-06
8.2325e+02 9.7992e-06
8.2480e+02 9.7992e-06
8.2634e+02 9.7992e-06
8.2789e+02 9.7992e-06
8.2944e+02 9.7992e-06
8.3098e+02 9.7992e-06
8.3253e+02 9.7992e-06
8.3408e+02 9.7992e-06
8.3562e+02 9.7992e-06
8.3717e+02 9.7992e-06
8.3872e+02 9.7992e-06
8.4026e+02 9.7992e-06
8.4181e+02 9.7992e-06
8.4336e+02 9.7992e-06
8.4490e+02 9.7992e-06
8.4645e+02 9.7992e-06
8.4800e+02 9.7992e-06
8.4954e+02 9.7992e-06
8.5109e+02 9.7992e-06
8.5264e+02 9.7992e-06
8.5418e+02 9.7992e-06
8.5573e+02 9.7992e-06
8.5728e+02 9.7992e-06
8.5882e+02 9.7992e-06
8.6037e+02 9.7992e-06
8.6192e+02 9.7992e-06
8.6347e+02 9.7992e-06
8.6501e+02 9.7992e-06
8.6656e+02 9.7992e-06
8.6811e+02 9.7992e-06
8.6965e+02 9.7992e-06
8.7120e+02 9.7992e-06
8.7275e+02 9.7992e-06
8.7429e+02 9.7992e-06
8.7584e+02 9.7992e-06
8.7739e+02 9.7992e-06
8.7893e+02 9.7992e-06
8.8048e+02 9.7992e-06
8.8203e+02 9.7992e-06
8.8357e+02 9.7992e-06
8.8512e+02 9.7992e-06
8.8667e+02 9.7991e-06
8.8821e+02 9.7991e-06
8.8976e+02 9.7991e-06
8.9131e+02 9.7991e-06
8.9285e+02 9.7991e-06
8.9440e+02 9.7991e-06
8.9595e+02 9.7991e-06
8.9749e+02 9.7991e-06
8.9904e+02 9.7991e-06
9.0059e+02 9.7991e-06
9.0214e+02 9.7991e-06
9.0368e+02 9.7991e-06
9.0523e+02 9.7991e-06
9.0678e+02 9.7990e-06
9.0832e+02 9.7990e-06
9.0987e+02 9.7990e-06
9.1142e+02 9.7990e-06
9.1296e+02 9.7990e-06
9.1451e+02 9.7990e-06
9.1606e+02 9.7990e-06
9.1760e+02 9.7989e-06
9.1915e+02 9.7989e-06
9.2070e+02 9.7989e-06
9.2224e+02 9.7989e-06
9.2379e+02 9.7988e-06
9.2534e+02 9.7988e-06
9.2688e+02 9.7988e-06
9.2843e+02 9.7987e-06
9.2998e+02 9.7987e-06
9.3152e+02 9.7987e-06
9.3307e+02 9.7986e-06
9.3462e+02 9.7986e-06
9.3616e+02 9.7985e-06
9.3771e+02 9.7985e-06
9.3926e+02 9.7984e-06
9.4081e+02 9.7983e-06
9.4235e+02 9.7983e-06
9.4390e+02 9.7982e-06
9.4545e+02 9.7981e-06
9.4699e+02 9.7980e-06
9.4854e+02 9.7979e-06
9.5009e+02 9.7979e-06
9.5163e+02 9.7977e-06
9.5318e+02 9.7976e-06
9.5473e+02 9.7975e-06
9.5627e+02 9.7974e-06
9.5782e+02 9.7973e-06
9.5937e+02 9.7971e-06
9.6091e+02 9.7970e-06
9.6246e+02 9.7968e-06
9.6401e+02 9.7966e-06
9.6555e+02 9.7964e-06
9.6710e+02 9.7962e-06
9.6865e+02 9.7960e-06
9.7019e+02 9.7958e-06
9.7174e+02 9.7955e-06
9.7329e+02 9.7953e-06
9.7483e+02 9.7950e-06
9.7638e+02 9.7947e-06
9.7793e+02 9.7944e-06
9.7948e+02 9.7941e-06
9.8102e+02 9.7937e-06
9.8257e+02 9.7933e-06
9.8412e+02 9.7929e-06
9.8566e+02 9.7925e-06
9.8721e+02 9.7921e-06
9.8876e+02 9.7916e-06
9.9030e+02 9.7911e-06
9.9185e+02 9.7905e-06
9.9340e+02 9.7900e-06
9.9494e+02 9.7894e-06
9.9649e+02 9.7887e-06
9.9804e+02 9.7881e-06
9.9958e+02 9.7873e-06
